restaurant,positive,negative
QBD-JxU16NoxF_bSvMOBkQ,0.06476190476190476,0.02095238095238095
QBG693NWx1SUl2L_oCTmRw,0.041811846689895474,0.02264808362369338
QBo_8JsuZEVYDQ1kmavIfA,0.017400204708290685,0.02968270214943705
QBpkgrMzWRKIKN0HrHrTMw,0.03272727272727273,0.02690909090909091
QC3tvwmR0cZoWGIQQ663gg,0.05614567526555387,0.010208304593737068
QCyVjEF5TFRjw5XP2ee3Ww,0.05840593739916102,0.01871571474669248
QCyl2CV8hKm5xfO1ZBmwWw,0.04318181818181818,0.020454545454545454
QD5i6wFAmz_tkUmZpocRqA,0.06404320987654322,0.009645061728395061
QDFZa9ffy0AHI4Y_5X2Zzg,0.088379705400982,0.01309328968903437
QDq7tdR3RPm_diEI0bmmpw,0.0492091388400703,0.01757469244288225
QE1IKQkSV6Y98JNwOJXX-A,0.025974025974025976,0.012987012987012988
QE2WUvdPySHBQ7Xu41dDPA,0.04535232383808096,0.02136431784107946
QEU48gW3jx8a-D_3n3Tr-Q,0.04678362573099415,0.011351909184726523
QElGEeEwfux3Z6xSTeMdjg,0.06490649064906491,0.0187018701870187
QF2w3dsqEGO1G_xwA3aJUA,0.05009276437847866,0.00927643784786642
QFDV9pRaH67U_EkuxMaRvA,0.058161350844277676,0.0150093808630394
QFEEm3joTWU5ZF4suCuRPQ,0.053966290397402195,0.01561775166228545
QFM_762MkqjcwvIayZgPnw,0.0464326160815402,0.011325028312570781
QF_XZtqJqyyaUjNop7uS_A,0.054228660924040724,0.014878621769772905
QFfJRM03VgOgaI6ixE2YXw,0.02389843166542196,0.022404779686333084
QFpNhUUD5cSPqJAVa4fANA,0.04911297852474323,0.03454715219421102
QHBnMRl0MQduMhuZtnfHYA,0.055841293166789124,0.0213078618662748
QHEChqmDWKRWlC1_Je0z6w,0.03723404255319149,0.02872340425531915
QHwx44M5TtXiwqU_0-VfXg,0.06103286384976526,0.011737089201877934
QHxG1x_AtwKayPYnehzf2w,0.07797340998922027,0.008264462809917356
QHyXLbEIhPT9oi7jAiM6Kg,0.037211740041928724,0.0220125786163522
QI19-tecJh_LUfn1xsdH9w,0.032093734080489045,0.021395822720326033
QIjkn9uHmgLzShCpH_PZfA,0.03417056074766355,0.013726635514018691
QIq-oL_3NTz9Z3aK9OizGw,0.05892623308598865,0.013094718463553033
QIqdVKUrRm-1r5tjAmehrg,0.03747072599531616,0.00819672131147541
QJGbW9bf9b0vaiZQ5TOzlw,0.05132450331125828,0.01434878587196468
QJIkMEJpVNMX95ULlcIu9A,0.022107378696525983,0.008326155612977318
QKNLbA_v2PmlAr2yoyP0Xg,0.03432282003710575,0.032467532467532464
QKRB-JtIOkxzuR3Eojkh6w,0.02813599062133646,0.01875732708089097
QKnRngxSLkD6VdHphaz18g,0.02932551319648094,0.02346041055718475
QKo_BwI8T4PLqcqPezPsZQ,0.02268308489954634,0.02138690861957226
QKxXWdWiAZ3CFG4eG_c1aQ,0.029209621993127148,0.030927835051546393
QLA45zro4ehTKIjmugfKUQ,0.06313416009019165,0.010146561443066516
QLBOShFU4tJH8-QweMrHKA,0.017396907216494846,0.022551546391752577
QLIdlnBCgi_nulbca8wG-g,0.04529115744069015,0.017972681524083392
QLPKqiPKSrG3_wzv4yshzQ,0.032633158289572396,0.020067516879219805
QLavaVgcy8u0gpYbSPLEqw,0.023312883435582823,0.02822085889570552
QLpkAl5IF-dKsQrqO6zc9g,0.03386454183266932,0.00796812749003984
QMKYQeFUkS-tlH0wlKUh2A,0.03587443946188341,0.029895366218236172
QMt0N8nRa2TOeZYgalI88g,0.06826568265682657,0.025830258302583026
QNGH0tBF02aA8QrkVuBgDg,0.0347682119205298,0.026490066225165563
QNPE1B9K-QYGJa-y1hnNlw,0.03129973474801061,0.015384615384615385
QNRNBEfAExG6PVB0VNt-Lw,0.046249294980259446,0.02763677382966723
QOrTASMpT6Jvh5HxIDeGWg,0.06666666666666667,0.022222222222222223
QPFTNCglkCxDYVN5Lpk7Vw,0.06388206388206388,0.006142506142506142
QPUpS_mOaK_HBX1WAXuLjQ,0.038659263828912195,0.018918363150318734
QPrVJh25dRzJrF1RsvabLA,0.04158493526873284,0.012161632012553943
QPy2vwjdk7y5humuTq5m4w,0.055666003976143144,0.02584493041749503
QQJnQVyYP0wlUNhoBS9t2A,0.059602649006622516,0.019867549668874173
QRBfVSUKpqYTstxwV0xRzg,0.06424792139077853,0.01436130007558579
QRCcbMH0xnPjE8Kc8swicw,0.07903402854006586,0.0043907793633369925
QRWd02TNvTNuxLstH6UIPA,0.04661280298321939,0.014916096954630205
QRY1WEOn0Y0m3qg5p-xglw,0.045662100456621,0.016552511415525113
QRYC9agt5-Rz-C4uZF-1fw,0.042658856487966385,0.01897364064688654
QRbcOhAFa3pcqDGWkVSDlQ,0.028372900984365953,0.024319629415170817
QRrKUEVc-o__-a9Ti_gNtw,0.014112903225806451,0.04032258064516129
QRt3IZpt-2X6hP7pzsHf7w,0.06277533039647577,0.015418502202643172
QRusfDGq8gFQiubg0ZcahQ,0.04853128991060025,0.018228259607569953
QS6REe6xBi2xagk8ajO79w,0.027106227106227107,0.02564102564102564
QSDbe23wibJ_8izWZaTh4A,0.053048065650644786,0.0123094958968347
QSThChc1DKnjf6YHNLu6EQ,0.018972849198560682,0.037618580307491004
QSigEgunwbMxJG62KjLvqg,0.053516819571865444,0.00764525993883792
QSlru7bWzF_M4jhaOzNm_w,0.06721536351165981,0.013717421124828532
QTZ2quw5aLquNzvuYPVidA,0.03894297635605007,0.016689847009735744
QTd2z_EVPNXhLolcg9iV6A,0.07633587786259542,0.015267175572519083
QUHHr9Z5_rM8TWcYK496Eg,0.07391304347826087,0.013043478260869565
QUM9j92OXQD_3Jgmswa7Vg,0.033085194375516956,0.015715467328370553
QUcxy3aSGhb1DNnaAfjNZw,0.025016458196181698,0.019749835418038184
QUpW8oyhrO4ukK49PzOF5A,0.05643232902917265,0.01291248206599713
QV4DG4KC3I_FbfLfQp0Row,0.054857142857142854,0.01219047619047619
QVlOhxYB33MNHKtNPet9fw,0.04410354745925216,0.01725790987535954
QVz-0evZ4dAbcKESDcTcNw,0.04919908466819222,0.016018306636155607
QW3anlt1nJ9aNkdQAV-Ifw,0.0390406048360816,0.021345238871146453
QXJ7kwDhi5gqMpWFHheSrQ,0.02445369406867846,0.019250780437044746
QXK2mHx-QxJe5wai3eLkBA,0.04678362573099415,0.017543859649122806
QY-1E9Qwz9jKrqvrJ9BwzQ,0.035,0.0175
QYMoTZTfWuxa1TyOXz5s8Q,0.03910614525139665,0.0223463687150838
QYNauK9DkK2QvNeVGS_xyQ,0.021213616181549086,0.015293537247163296
QYaDiTp3xJrAwKqaktq01A,0.0644963144963145,0.006142506142506142
QYcFDFI_TVLOGkCDuFjhVg,0.035800970873786406,0.018810679611650484
QZcxKirUKPpoBihp1ULK5w,0.029978586723768737,0.016059957173447537
QZxHajqmhifn6Uz6JcUyNg,0.023606917375789186,0.01894043370848202
Q_A8Sr23g4vyrw3XXaWSRw,0.03611234953187695,0.022737405260811413
Q_k33XgjLyA7zEl8ZCswLQ,0.06614447345517842,0.017406440382941687
Qa2Iel8NNZDnsrmcfFaoZA,0.033657442034405384,0.018698578908002993
QaAr9r6cAM5MwaUthS1jQg,0.03269160915365056,0.022157646204140936
QabI5fOzoyFPd5LtWPlVBg,0.05186797243380486,0.012694958287994197
QaffXbvdsJUQOLx2DeALdQ,0.0318118948824343,0.019363762102351315
Qb4nuKaAItt0nhTH0XHRyg,0.04591368227731864,0.0073461891643709825
QbVeyttztjvKJVqdihKJ7A,0.08,0.01090909090909091
QbX1CkOcjLdb50T3qmcgvg,0.0244140625,0.0302734375
QbtNPawuMu7UIfRAfhGJpA,0.04048582995951417,0.016194331983805668
Qc0akHiBVtrCB-4pZphDsg,0.04020100502512563,0.021775544388609715
QcQf0ZZI3JshuBptg1Fy8Q,0.025365853658536587,0.01951219512195122
QcRxCxIFemOduCnAUH4j9A,0.04963235294117647,0.014705882352941176
QccWMzDjr17OZvkTcCyGyQ,0.03156664068589244,0.024551831644583008
QciD6FbNklaJvUbLExD4Nw,0.05897435897435897,0.007051282051282051
Qckql3zXBGFmPI4Y9vISWQ,0.04048582995951417,0.02496626180836707
QcoINwF4gg4j2omAbX5xjQ,0.05678119349005425,0.013019891500904159
QcspXOWTWk2nVpnRUydBhQ,0.051597051597051594,0.012285012285012284
QdKhjtgvwWOyFFNYH0lbJw,0.06708268330733229,0.0062402496099844
Qdj17VZKlCMF1_oAt5qIGg,0.06052156798425455,0.0077087092012465145
QdzRS1s0tSltIokm2xV-kA,0.06446253530486792,0.008888519687655756
QdzcEf1OZ1pFwmP1WwysjA,0.040513833992094864,0.024703557312252964
QeGihWuKMRzIwRX8zxHdDQ,0.04,0.015415959252971137
QeKA4YjSoLNS_PVtdtqkZA,0.02861952861952862,0.029461279461279462
QeORArwWwhxqmcLNjuKB0g,0.04719501335707925,0.017809439002671415
QeRqUDEMy9Jz21gP9qZMtw,0.0559254327563249,0.007989347536617843
QeSvtq_dBcxnINurb1qHRA,0.05821474773609314,0.009055627425614488
QeW8xHKzXjipS2be4Ge2jg,0.060756972111553786,0.010956175298804782
Qenxtfrski6zt2g_Lbzdfg,0.038314176245210725,0.03065134099616858
QeuRZNqEzuMO7CNcJor-ug,0.031910484873601326,0.020306672192291753
QfZHqrblTcIpKHwrE3hDSg,0.06791248860528715,0.01276207839562443
Qfcoyb4-d5V80Zqvq2J-6A,0.06432748538011696,0.007797270955165692
Qff1vrWP7NFfiQj8xCMHkg,0.03874538745387454,0.02214022140221402
QfhNSjJ7fXERSRp5FkEnVw,0.02419186652763295,0.022210636079249217
Qfpd7GVXt7VQzIxiolyzgw,0.04289625798600548,0.016124125342257378
Qg4EMshfus3z7J1HGHEVXg,0.034420289855072464,0.028985507246376812
QgSIP6h-l8520965Q1SggQ,0.062303030303030305,0.01818181818181818
QhBWOfFLhEmyeTaRhzUc3A,0.060995184590690206,0.004815409309791332
QhO3_QwAxjAbvRoMRrXNrA,0.058981233243967826,0.032171581769437
QhR8qEJQrc9j-b7LEhsYWw,0.03625377643504532,0.030211480362537766
QhoEMlvfT4BAIuD6k9mSwQ,0.05516871987145153,0.02088912694161757
QhvfVB6C4obaUMSgyZ5CaA,0.053634751773049646,0.012411347517730497
Qi3rRc5k3VmI8hCOVIUW1w,0.023449319213313162,0.018910741301059002
QiTAEb-T4ewGXd9N9JoSew,0.03919372900335946,0.022396416573348264
QiX9Ito-laoHvAZGA40jpw,0.07827260458839407,0.008097165991902834
QjN7LFZ7zU4xmdl42nFuYg,0.06717068915382379,0.010468159348647864
QjVWuM44xkd2sOVmwW5csg,0.04022313564298297,0.022313564298297124
QjrLrpB73pnFIk2VEEgeFQ,0.03997039230199852,0.01998519615099926
QkVY8CuuJV0Gp2_fRnKmAQ,0.0584394384590271,0.015997388181521383
QkVikDjt9blCNHbS2ZhngQ,0.05490549054905491,0.018901890189018902
QkbH0ZEchPRM40C7eS4L5w,0.039532794249775384,0.019766397124887692
Qkkl8gAssXi9mrxEpyWSmw,0.06678383128295255,0.0035149384885764497
QkxASD-RtimozjbYP7xfyQ,0.03687315634218289,0.014749262536873156
QkyIf1Ucg2FBM2NKdEhLxA,0.0425531914893617,0.017287234042553192
Ql1weirXEKdt4_Jd5ViTUw,0.038348082595870206,0.012782694198623401
Ql7puMwwmww8PH8XnAQxaA,0.03473227206946455,0.008683068017366137
Ql8XraYEBhhdee6OBtZQVg,0.020987654320987655,0.018518518518518517
QlTDJwo9p9GiICz2gQi6_A,0.06212574850299401,0.015718562874251496
Qlbxl-hi2VsFJ6-pZXZbXQ,0.04936305732484077,0.01751592356687898
QlcToJ8ls9q9cQNh_siKww,0.03497942386831276,0.01646090534979424
QljZxXLUjk4JJbJSIhSftQ,0.054556006964596636,0.02379570516540917
Qlk2VhJDwTYYep53_aMwUA,0.04936305732484077,0.022292993630573247
Qlwsa5Aaiy_9LeiYN9kdYg,0.04824561403508772,0.008771929824561403
QmGFDuSnVT3pi9nqngRyrA,0.060240963855421686,0.018072289156626505
QmVlkV5O4IgCp116ECTZFA,0.05959684487291849,0.006573181419807186
Qm_vddTXI3C7NHPkam9Q0w,0.019398642095053348,0.020368574199806012
QmkGDL-8zexdKV3Xcn8ZYg,0.04878503366493488,0.014654148125713487
QmqkLAdM8uM4c2vz2IfiwQ,0.04038577456298975,0.009945750452079566
Qn-L200cuGCGXZsC-z8UkQ,0.0473186119873817,0.015772870662460567
QnMmTtldaKeafeWY9CDYbQ,0.03062583222370173,0.02796271637816245
QnQCuyh1s5db42ipkbW4Fw,0.049441786283891544,0.008771929824561403
QoLCSgHR35nUauHGGgL9zQ,0.05402010050251256,0.0037688442211055275
QoiLXUucsaTnT5GIidsvgw,0.058637083993660855,0.022187004754358162
QojbDiFn82H_9M4anKO3NA,0.025087260034904014,0.030541012216404886
Qp0cNxM2sIvNM4-JrXtVxQ,0.05858882822343553,0.019109617807643847
Qp30ZQSxravedczks8THeA,0.06938775510204082,0.011661807580174927
QpjO3YbYO6UinvRa9yUKDw,0.025622775800711744,0.020640569395017794
QprsuZKL60M2Jf94lrz3wA,0.024336283185840708,0.017699115044247787
QpsZFx7w1yRKUuWVgsvRyw,0.05063291139240506,0.006904487917146145
QpvsZJPvU8mWxeqo4ZtOpg,0.04048140043763676,0.014223194748358862
QqIUAqB_NfI9s0OskIKdqw,0.023743016759776536,0.03212290502793296
QqO7uD2qsT650a9YnPcBWA,0.049391553328561204,0.020042949176807445
QqOAgtegeaQ4Mfx0CKQNNA,0.03771849126034959,0.017479300827966882
QqR9JJ3JX6vTY_y3pL4WMg,0.03233679072605247,0.021964612568639415
QqiGZlsXRGUIQ6f9SY9OLw,0.03776978417266187,0.01079136690647482
Qr0oPix7VT9xMaSdQIeN9g,0.022179193803907763,0.01980285161063193
Qr7cpyh05TrxHTz5Gx2HPA,0.03346346904629113,0.018404907975460124
QrXZQYRsQ_S5iWS90utOuw,0.05639097744360902,0.020676691729323307
QreidCBt3HUOesM8gnULqw,0.04851063829787234,0.01702127659574468
Qrg00zsznO6l3ejjtV0HMw,0.05294746850487283,0.01188495364868077
Qrm8JqdSNTFTrtC6uaBVdQ,0.03754512635379061,0.011552346570397111
QrmaTf4RKbjNsZWlvwUFGg,0.033707865168539325,0.056179775280898875
QsYpSOJiOTGVdLtUEhnm5Q,0.04,0.017894736842105262
Qt6EKCL-6p414rLRpTK4MA,0.05577354260089686,0.013452914798206279
QtJQ6non2N3mpRVCea_uwg,0.08979591836734693,0.0163265306122449
QtLsSbwVNMn9fXX7MHUtnQ,0.05995203836930456,0.009592326139088728
QuEph1nmHr8vQuIEhKywJg,0.03204272363150868,0.02336448598130841
QuKqVSa1i9e-DCNxjfAN0g,0.03856266432953549,0.024539877300613498
QuKy9SGt2M-hUfiVEUvkfg,0.07200976403580146,0.008950366151342554
Qub3td60wbF7szVPjcRWLg,0.052259887005649715,0.007062146892655367
QuinktX-BS65TAss2MQJAg,0.04395604395604396,0.02040816326530612
QumDXltJNac_8vMbquQnPw,0.05894736842105263,0.014736842105263158
QvjXfDdb4JuS6e0SM2kPEg,0.019639934533551555,0.027823240589198037
QvkUO6g7TjVO2RKlR_xm7Q,0.026024723487312947,0.03383214053350683
QwBAl3ZfiAcSmDYUXQ6EqQ,0.036585365853658534,0.01524390243902439
QwCdpTfa5uTcnYTP9eL_fw,0.04559748427672956,0.015723270440251572
QwL1xiZMJ5gzSFBY8vbvIg,0.035044150110375274,0.014072847682119206
QwXLmpA9b6KrDNrZmk8v4Q,0.042535446205170975,0.019599666388657216
QwxkPvSZtyIb0hLBwhBzAg,0.03189066059225513,0.01640091116173121
Qx68gFq3bWvuIAs_70Bq2Q,0.06517168885774352,0.006306937631394534
QxI18r8FB3U7ZMaRJmxApw,0.037193575655114115,0.01775147928994083
QxNVmWT2UXjbJrYuOqlCMQ,0.0741444866920152,0.009505703422053232
QxUVzln7g5ehHPtVy2hOng,0.029290853031860225,0.025179856115107913
Qxf2f3JlIXtOKtU6_qnKlA,0.05794891345787267,0.014487228364468167
Qy2vYZIKDwnGfs25kalUvQ,0.052583025830258305,0.01937269372693727
Qydynzc1ApxsSkVNEgPs9A,0.04187946884576098,0.01751057930833212
QykqknvgT0Ipr7MNWzA_MA,0.028469750889679714,0.033807829181494664
QyvLiB4ueD3DxgnN2H4DdQ,0.0506108202443281,0.019197207678883072
Qz1re-dyD4PyDyLGezBVZw,0.04343220338983051,0.0211864406779661
Qz7YOjaJ89TFdWhtt4mAiw,0.061673414304993256,0.012550607287449392
Qz7kAz1f2y5jvD-qLB5Pwg,0.05602716468590832,0.022071307300509338
QzAZ1tB0NaJ6VIzcO_SPQQ,0.0412612823819013,0.016996835072090023
QzFBu9Zj5zS-sWyrmysEOQ,0.04872544922691183,0.01997492687003761
QzHMmN-PzR6h0YySqApm7Q,0.04238143289606458,0.028254288597376387
QzMgMLNP7tSFC5IwypS24w,0.06489409643983776,0.011716989634970707
QzZfjFBnqtBZUUFlWVCd5w,0.05663576757856659,0.01514808953199186
R-Bp2TblUT7Y3DUsZaAYmg,0.06190476190476191,0.005952380952380952
R-KPTWap9rmIFLa0g1Um1w,0.04120603015075377,0.018090452261306532
R-pM2e_f5mxIfddcQ9HFbA,0.0411946446961895,0.028836251287332648
R0kwKmykwX5fkc-2eyzbmQ,0.049484536082474224,0.016494845360824743
R1O8BMWGyJ79enhT_5ugpw,0.06173780487804878,0.018292682926829267
R1RTo1t_ODOj66Ngfu8seA,0.05025125628140704,0.008614501076812634
R1SPywOKL83dJGW2wLx7wQ,0.05292171995589857,0.018743109151047408
R1mOIm-6qyij22-ZD9_3iQ,0.04101838755304102,0.02545968882602546
R2GQdJ780Kmlv2Tgz97uXw,0.06818846941761779,0.004097161252560726
R2T2jWtDZX2CNfdY9UOu8g,0.06565656565656566,0.010732323232323232
R2bMj1Jtl6DXbtvqH0MLVg,0.07602339181286549,0.007797270955165692
R2umhOhOCio95aiGmvuVnw,0.02398172820708032,0.022839741149600305
R2vYN7dpTvOnNkvLJ54_1A,0.048829701372074256,0.0129136400322841
R2yVoQs0rx816x5dpgMiNw,0.0547536087605774,0.012941762070681932
R34pwzyvkhVVcLnEexvPdA,0.05187599694847077,0.01546570497260559
R3KfQGsITRstWm-y2vM7JQ,0.030211480362537766,0.03625377643504532
R3gbyZANXRU9UtN109QrEA,0.053055423969682616,0.00994789199431549
R3hZQn1oIZuwmwdGNsPMJg,0.04379642064296873,0.014224244251377203
R3lpQG8HE1ePb8IeQI0ZRw,0.047044632086851626,0.010856453558504222
R3sNv-2DJdtesuNy9vOePg,0.058695652173913045,0.02608695652173913
R47URO-i0MvfgKvD3sINow,0.05380577427821522,0.00853018372703412
R47mhy7BwpGqOFeZ1RsdrA,0.043243243243243246,0.014054054054054054
R4RYvFdiAeIZEA0n6yKS2A,0.02482758620689655,0.015862068965517243
R56JOBCP1V12ecM7VScZyA,0.027848101265822784,0.007594936708860759
R58r5xIf0YxadJgZ3vbm3g,0.06856796116504854,0.007888349514563107
R5A84phTEA9zfyDuRmqAHg,0.03808908973531311,0.018076178179470628
R5e2NDB2lXwfSJSNvf0uKQ,0.0282765737874097,0.02910216718266254
R5h5tGPXCfppWjXbUM7X8w,0.07175090252707582,0.005415162454873646
R689o5TQGNpxkOHjaH5OhQ,0.045743329097839895,0.020330368487928845
R6DwFKAfR56XqgrG9ump3A,0.047058823529411764,0.010980392156862745
R6HLuySDrh8z3OTq8rdTlA,0.07235621521335807,0.01020408163265306
R6iCc71og9ltm63dGSRovQ,0.07101631116687579,0.011041405269761606
R6lGGQXVucEZUGv6nkS2Jw,0.033752481800132364,0.026472534745201854
R6lHVPQG3oH3-NitZiwtWA,0.021739130434782608,0.034266764922623434
R6x1Yt5Zyqx9lD9kpRXClA,0.03320420586607637,0.01549529607083564
R78OqfpdH4sawQyC-GIdww,0.059536354056902004,0.006059009483667018
R7BLdmInOLwKh6bpfuB-Pg,0.04878048780487805,0.021243115656963022
R7CK-9HSSPghBbhdIr8DLg,0.0525,0.035
R7ESrFkedb5TzxA1rc5Y3w,0.04963855421686747,0.010602409638554217
R7LLk7iBd-5aSx8ttOGVSQ,0.07393483709273183,0.006265664160401002
R7PA0-nBhGKv3eQ_St56Jg,0.0684931506849315,0.015220700152207
R87N6i-a92vJSSMpu_VYPQ,0.052170283806343906,0.013772954924874792
R8fLQ6TLz06MQR69KQJ83g,0.053625790336429634,0.012567324955116697
R922xdSccQIUmkLCUtTriw,0.02310567448182127,0.019707781175671082
R9GR3fQEF5YckTJIq63DrQ,0.047428189712758854,0.011356045424181697
R9Ifd9hxTU0HIjTvDcIuvw,0.04370860927152318,0.010596026490066225
R9MOKmqTR5qesVgPA05Jog,0.050761421319796954,0.007614213197969543
R9Toci4ercJanvzQ24r7Xw,0.05984455958549223,0.009844559585492229
R9_h4hAICTv4roB0yfrkmQ,0.0484304932735426,0.014349775784753363
R9bOeoyB6t_WBhXkC542MA,0.04648910411622276,0.020823244552058112
R9mCATGHYEXunPTUOJ-XfQ,0.05946481665014866,0.018830525272547076
R9n_wjS-C5nWY_OQt7cKdg,0.05130293159609121,0.018729641693811076
RA4V8pr014UyUbDvI-LW2A,0.02062975027144408,0.018458197611292075
RAVif8-a1FyCg1CD8DS7YQ,0.03146853146853147,0.025174825174825177
RAX-7UyZUWlWkRVdisVFvg,0.06075187969924812,0.013533834586466165
RA_Ui2ChFuM5Ws7r1bopUg,0.03481842006739049,0.018719580681392737
RBMVlndM00k337gKiGUlRw,0.08393285371702638,0.023980815347721823
RBSnjigoseTDQYhSeq7vCw,0.053634751773049646,0.016843971631205674
RBVQ9wD4EA4vjd1YgApa_A,0.053167420814479636,0.023755656108597284
RBis2lv39vxI-TFtx-9uUA,0.06367924528301887,0.01179245283018868
RBpv7aA9FT6gIlOXpCRqVA,0.050983899821109124,0.007155635062611807
RBx16Q13I43yUESbTnzEgA,0.06236786469344609,0.01127554615926709
RC14ASJNJP1iXomru9unRQ,0.029345372460496615,0.02708803611738149
RC7s9vg0L3hL4LTZQhlpeg,0.04995181496948281,0.014294892386765179
RCCBhUWE11eIf2Ipu4Ulig,0.01808439383791025,0.013395847287340924
RCiDqkIHatRlB5GFN0dilQ,0.10101010101010101,0.010101010101010102
RCmqDtxfl0poR8UnFORWyg,0.034358047016274866,0.022603978300180832
RCyWNDK_JTRaWd7ps2K85g,0.04038772213247173,0.014539579967689823
RDEpO5ozYJzuymJrScKf6A,0.02831858407079646,0.022418879056047197
RDZJY7ls8-2hNkkXFIJg4g,0.05494839101396479,0.01366120218579235
RDZadB5HN_wh711q4jJUHw,0.04071246819338423,0.017811704834605598
RDkwsSy84w82_HWTOP4_VQ,0.036185819070904644,0.014180929095354523
RDm50mfPdFJ1Ob2i0fMbcg,0.04946100190234623,0.015535827520608751
RDrhuhH2r_FGSsOAFAkivQ,0.048494983277591976,0.028428093645484948
REJjkCz0JYQCVzsn2MjTDg,0.04597701149425287,0.022988505747126436
REmBxSRBi_FDgwsTnjl3hA,0.03648449039881831,0.025701624815361892
RFBFl5Uj7AKl-yGP7QyAtQ,0.03458646616541353,0.02355889724310777
RFJWBB4LLtXZn_yXlqklxg,0.04215456674473068,0.00702576112412178
RFVWFgYWrPQTTIk4ZlGI7Q,0.03057384760112888,0.019285042333019756
RF_P2eINYJFwpE4lLWa5yA,0.08915304606240713,0.01188707280832095
RFd8yWptMK-jHjAV026SpA,0.014957264957264958,0.03632478632478633
RGBcRxzzJk-uM68oZcHODA,0.06647398843930635,0.0072254335260115606
RGIYWPHEAGUBNq9Pl9MFgQ,0.037366548042704624,0.033807829181494664
RGJTdYYsWRhbcmuQFTzPGg,0.021649484536082474,0.016494845360824743
RGg17i-M2B7fPT_3jLw1Hg,0.033402922755741124,0.020876826722338204
RH09DWAkF1fPvnD6_1k8qA,0.035678391959798994,0.011557788944723618
RHCJkxDl0w-TuaBQtTxyZQ,0.0620661494487546,0.015108207431604737
RHTGt1O7VD4fSNtzqr03kQ,0.022247575584711923,0.02167712492869367
RI16l-JSbNDVOHyWUIB6vg,0.05279201272309595,0.011530305707722212
RIO6695CfHHeU_ZnYpMujQ,0.04561003420752566,0.026225769669327253
RIfDTS7_2JUjYGM6BjJ-_g,0.04734299516908213,0.012077294685990338
RJ2RoCUQgA4ynzTOZ2MQuw,0.05217391304347826,0.014492753623188406
RJYLs169ryNuJkXjGoQy_w,0.03919956140350877,0.015625
RJfovzPhmdt-pYHnFboM8w,0.052717214448421736,0.01464367068011715
RJsncHrCqs7Y2QH7F_SUcA,0.020289855072463767,0.021739130434782608
RK0fUIkSAjDmnSX9UdzIOw,0.02491506228765572,0.028690071725179313
RKQ4-pjBRiCV9kA4Br_rqw,0.04536021345982805,0.020456566854432257
RKYJVJ2VxG_4Xhu7qtP-mg,0.028013029315960912,0.02280130293159609
RKkNb2_3HM8ZVGij-re5CQ,0.04093567251461988,0.005847953216374269
RKuZcPw-uz1-PGaU9YAd6Q,0.0300820419325433,0.024612579762989972
RKwE_s7eY9FhGLEmSOhStw,0.051076923076923075,0.020923076923076923
RM-T74DG-VcLQerOEwQ6Hw,0.03976058144506199,0.013681060282171868
RM3xoVdLLXjICTA-fcT8Lw,0.04378698224852071,0.011834319526627219
RM40CNIfqVQar4HU_VUmDQ,0.06042595344229817,0.0079247152055473
RM7TN7WF9nPaAK1R2ufY2g,0.03901319563970167,0.020654044750430294
RMAgqrpfjPJBH8hkiPbkBQ,0.04636150234741784,0.008215962441314555
RMHH0oSo9NlSDuHfEVaF4g,0.05761843790012804,0.010243277848911651
RMSKtVIViSTDERtmoqYacw,0.01984126984126984,0.017195767195767195
RMd5DnQFMg-IDj60tTX9ZA,0.03854389721627409,0.0053533190578158455
RMidYXW7UTgmoXRHLORy3A,0.07123287671232877,0.015264187866927592
RMjbc5IHBIAaqpX2hB7DOw,0.07066795740561471,0.010648596321393998
RMlMkWZYlZYTrLJWzP4NUQ,0.01613291596436311,0.019503973031543463
RNT9iZrI6Pin-YHdYvZvLA,0.05313092979127135,0.004743833017077799
RNakVvu7LyaUlNuSHtXYOg,0.023255813953488372,0.020025839793281652
RNgR9Y_byajHqgVxP0dnKA,0.08598130841121496,0.003738317757009346
ROCLgrqUx9yVpin-8lZDfg,0.025,0.02875
ROEqZRF42bbJOBpc1Cmr5Q,0.051209103840682786,0.01991465149359886
ROGr9DDmYQtQ_1zfvz4otg,0.043478260869565216,0.026397515527950312
ROJ4JEUgXsDVQZROE-W7pQ,0.033419023136246784,0.02313624678663239
ROKUGsp9ABxYpbH8v1PgQQ,0.056936513268391,0.01561975142761169
ROneHRFWqm2Y-fqzGKrUvQ,0.047509225092250924,0.015682656826568265
RP1OpQlFHvvrvZbLN9kxBw,0.06086956521739131,0.005652173913043478
RP1UYKDHnFjXAj9ZqEHhOw,0.0508411214953271,0.014392523364485982
RP8Mx0OkLFKGfJLdtXbBsA,0.043689320388349516,0.012135922330097087
RPeF5we-r0RCY4mL19URbQ,0.03771849126034959,0.017479300827966882
RPenx2Hw5fpav-bqgACN4g,0.05825242718446602,0.012135922330097087
RPgpJaMiHDU2RH0T_xDvEw,0.061567164179104475,0.013992537313432836
RPnSUIZMRS5T8KsSI1dwMA,0.03701527614571093,0.021151586368977675
RQ4XAc02xonb5icijA0DoQ,0.045454545454545456,0.011363636363636364
RQE2N8NSBHDiq6ZeT6GwNQ,0.05454545454545454,0.010606060606060607
RQOixECuPg6KFTGsPoGZcA,0.030395136778115502,0.02735562310030395
RQnV3RG1_6UOc30avQe3vQ,0.039586919104991396,0.012048192771084338
RQxwD4AoI_Vq4kmlHFGmag,0.031052886948083454,0.02911208151382824
