Status_Data,Claim_Data,Price_Rating,Transaction_Data,Updated_Review_Count,Updated_Rating
FALSE,TRUE,2,nan,202,3.5
FALSE,TRUE,2,delivery,239,3.5
FALSE,TRUE,nan,nan,20,4
FALSE,TRUE,2,nan,50,4.5
FALSE,TRUE,2,"pickup, delivery",73,2
FALSE,TRUE,2,nan,187,4
FALSE,TRUE,nan,nan,68,3
FALSE,FALSE,1,nan,19,5
FALSE,TRUE,1,"delivery, pickup",89,4.5
FALSE,TRUE,nan,nan,81,5
FALSE,TRUE,nan,"delivery, pickup",54,4.5
FALSE,FALSE,nan,nan,35,1.5
FALSE,TRUE,1,nan,91,4.5
FALSE,TRUE,2,delivery,150,3.5
FALSE,FALSE,1,nan,25,4.5
TRUE,TRUE,2,"delivery, pickup",664,4
FALSE,TRUE,1,"delivery, pickup",78,4.5
TRUE,TRUE,1,delivery,71,4.5
FALSE,TRUE,nan,nan,94,3.5
FALSE,TRUE,2,"delivery, pickup",540,3.5
FALSE,TRUE,2,"delivery, pickup",131,4
TRUE,TRUE,nan,nan,131,2.5
FALSE,TRUE,2,"delivery, pickup",697,4
FALSE,TRUE,2,nan,37,4
FALSE,TRUE,2,"delivery, pickup",145,4
FALSE,TRUE,1,"delivery, pickup",67,3
FALSE,TRUE,nan,nan,13,5
FALSE,TRUE,2,delivery,195,4
FALSE,TRUE,3,nan,73,4
FALSE,FALSE,nan,nan,222,2.5
FALSE,TRUE,2,"pickup, delivery",218,3
FALSE,TRUE,nan,nan,160,4.5
FALSE,TRUE,nan,nan,35,3.5
FALSE,TRUE,2,delivery,76,2.5
FALSE,TRUE,nan,delivery,45,5
FALSE,TRUE,2,nan,70,4
TRUE,TRUE,2,nan,686,4.5
FALSE,TRUE,nan,"delivery, pickup",36,4
FALSE,TRUE,2,"pickup, delivery",152,5
FALSE,TRUE,nan,nan,25,5
TRUE,TRUE,nan,nan,19,4.5
FALSE,TRUE,nan,"delivery, pickup",66,4
FALSE,TRUE,1,pickup,64,3
TRUE,TRUE,1,"pickup, delivery",238,3
FALSE,TRUE,3,delivery,589,4
FALSE,FALSE,nan,nan,297,2
FALSE,TRUE,nan,nan,9,5
TRUE,TRUE,2,nan,33,4.5
FALSE,TRUE,1,"delivery, pickup",177,4.5
FALSE,TRUE,nan,nan,7,5
FALSE,TRUE,1,"pickup, delivery",312,4
FALSE,TRUE,nan,nan,26,4.5
FALSE,TRUE,nan,"delivery, pickup",14,3.5
FALSE,TRUE,2,nan,215,3.5
FALSE,TRUE,1,delivery,57,4.5
FALSE,FALSE,1,delivery,164,4.5
FALSE,TRUE,1,"pickup, delivery",76,4.5
FALSE,TRUE,nan,nan,152,1.5
FALSE,TRUE,nan,nan,35,4.5
FALSE,TRUE,2,nan,473,2.5
FALSE,FALSE,nan,delivery,9,4
FALSE,TRUE,2,"delivery, pickup",379,4.5
FALSE,TRUE,1,"delivery, pickup",62,3
FALSE,TRUE,2,"pickup, delivery",631,3.5
FALSE,FALSE,nan,nan,83,4
FALSE,FALSE,nan,nan,12,2
FALSE,TRUE,1,"delivery, pickup",121,3
FALSE,TRUE,nan,"pickup, delivery",38,2.5
FALSE,TRUE,nan,nan,43,4
FALSE,TRUE,3,nan,75,3.5
FALSE,TRUE,nan,nan,13,2
FALSE,TRUE,1,delivery,21,2
TRUE,TRUE,1,delivery,46,4
FALSE,TRUE,nan,nan,17,3.5
FALSE,FALSE,2,nan,49,4
TRUE,TRUE,2,"delivery, pickup",73,4
FALSE,FALSE,nan,"pickup, delivery",41,3.5
FALSE,TRUE,nan,nan,55,3
FALSE,TRUE,1,delivery,88,3.5
FALSE,TRUE,2,"pickup, delivery",296,4
FALSE,TRUE,2,delivery,47,4.5
FALSE,TRUE,1,nan,115,2
TRUE,TRUE,1,delivery,186,4.5
FALSE,TRUE,1,nan,59,3.5
FALSE,TRUE,nan,nan,12,2.5
FALSE,TRUE,2,nan,133,4
FALSE,FALSE,2,nan,46,3.5
FALSE,TRUE,nan,nan,42,3.5
FALSE,TRUE,1,delivery,102,4
FALSE,TRUE,2,nan,156,4
FALSE,TRUE,1,delivery,96,4
FALSE,TRUE,2,delivery,227,3.5
FALSE,TRUE,1,nan,57,4
FALSE,TRUE,2,"delivery, pickup",741,4
TRUE,TRUE,2,"delivery, pickup",62,5
FALSE,TRUE,1,nan,155,4.5
FALSE,TRUE,1,"delivery, pickup",67,4
FALSE,TRUE,nan,nan,14,4
FALSE,TRUE,2,"delivery, pickup",1374,3.5
FALSE,TRUE,1,"delivery, pickup",64,4.5
TRUE,TRUE,3,delivery,538,4
FALSE,TRUE,2,"delivery, pickup",80,4.5
FALSE,TRUE,nan,nan,84,5
FALSE,TRUE,2,"pickup, delivery",375,2.5
FALSE,TRUE,nan,delivery,47,4.5
FALSE,TRUE,nan,nan,206,4.5
FALSE,TRUE,1,"delivery, pickup",187,3
FALSE,TRUE,1,delivery,196,4
FALSE,TRUE,1,delivery,168,3.5
FALSE,TRUE,nan,nan,42,5
FALSE,TRUE,2,nan,20,3.5
FALSE,TRUE,nan,delivery,32,4.5
FALSE,TRUE,1,delivery,184,4.5
FALSE,TRUE,nan,nan,49,3.5
FALSE,TRUE,1,delivery,152,4
FALSE,FALSE,1,delivery,44,2.5
FALSE,TRUE,2,delivery,100,3
FALSE,TRUE,nan,nan,41,5
FALSE,TRUE,nan,"pickup, delivery",38,1.5
FALSE,TRUE,2,delivery,295,4.5
FALSE,TRUE,2,delivery,683,4.5
FALSE,TRUE,1,delivery,105,4
FALSE,TRUE,nan,nan,20,5
FALSE,FALSE,nan,"delivery, pickup",16,4.5
FALSE,TRUE,nan,nan,45,4.5
FALSE,TRUE,nan,nan,63,2.5
FALSE,TRUE,2,"delivery, pickup",92,3
FALSE,TRUE,nan,"delivery, pickup",46,4
TRUE,TRUE,2,"pickup, delivery",512,3.5
FALSE,TRUE,2,"pickup, delivery",599,4
FALSE,TRUE,nan,nan,125,2.5
TRUE,TRUE,1,delivery,34,4
FALSE,TRUE,1,"pickup, delivery",184,3.5
FALSE,TRUE,2,nan,196,3.5
FALSE,TRUE,2,nan,35,3.5
TRUE,TRUE,2,nan,137,4
FALSE,TRUE,nan,nan,188,5
FALSE,TRUE,3,nan,32,4.5
FALSE,FALSE,1,nan,42,3
FALSE,TRUE,nan,nan,15,4.5
FALSE,TRUE,2,delivery,237,4.5
FALSE,TRUE,2,delivery,474,4.5
FALSE,TRUE,3,nan,82,4.5
FALSE,FALSE,2,delivery,91,3.5
FALSE,FALSE,nan,"delivery, pickup",26,4.5
FALSE,TRUE,2,delivery,188,4.5
FALSE,TRUE,2,"pickup, delivery",120,3.5
FALSE,TRUE,3,"delivery, pickup",562,4
FALSE,TRUE,1,"delivery, pickup",248,4.5
FALSE,TRUE,2,"delivery, pickup",120,3.5
FALSE,TRUE,nan,nan,19,5
FALSE,TRUE,2,"delivery, pickup",819,4
FALSE,TRUE,2,"delivery, pickup",436,4
FALSE,TRUE,nan,nan,31,3
TRUE,TRUE,2,nan,141,4
FALSE,TRUE,1,delivery,119,3
FALSE,FALSE,2,delivery,377,4
FALSE,TRUE,1,"delivery, pickup",31,2.5
FALSE,TRUE,nan,nan,70,4
FALSE,TRUE,1,delivery,450,4.5
FALSE,TRUE,nan,nan,65,3
FALSE,FALSE,2,delivery,125,4.5
FALSE,TRUE,nan,nan,212,3
FALSE,TRUE,1,"pickup, delivery",142,3.5
FALSE,TRUE,1,delivery,139,3
FALSE,TRUE,nan,delivery,86,4
FALSE,TRUE,2,nan,1405,4
FALSE,TRUE,2,nan,136,3.5
FALSE,TRUE,1,"pickup, delivery",74,3.5
FALSE,FALSE,4,nan,11,4
FALSE,TRUE,nan,nan,53,4.5
FALSE,TRUE,1,delivery,282,4.5
TRUE,TRUE,3,delivery,445,4
FALSE,TRUE,nan,nan,163,4
FALSE,TRUE,nan,nan,37,5
FALSE,TRUE,2,nan,43,5
FALSE,TRUE,2,"delivery, pickup",106,4
FALSE,TRUE,nan,nan,57,3.5
FALSE,TRUE,nan,nan,30,5
FALSE,TRUE,nan,"pickup, delivery",112,3.5
FALSE,TRUE,2,delivery,277,4
FALSE,FALSE,1,"delivery, pickup",67,3.5
FALSE,TRUE,1,nan,72,2.5
FALSE,TRUE,nan,delivery,19,4.5
FALSE,TRUE,2,nan,34,5
FALSE,TRUE,2,"pickup, delivery",99,3
TRUE,TRUE,1,delivery,383,4
TRUE,TRUE,2,delivery,194,4.5
FALSE,TRUE,2,"delivery, pickup",223,4
FALSE,TRUE,nan,nan,39,4.5
FALSE,TRUE,1,delivery,233,4
FALSE,FALSE,2,nan,76,4.5
FALSE,TRUE,3,nan,43,3
FALSE,TRUE,nan,nan,172,4.5
FALSE,FALSE,nan,nan,138,4.5
FALSE,TRUE,3,nan,193,4.5
FALSE,TRUE,nan,nan,54,3
FALSE,TRUE,2,nan,419,4
FALSE,TRUE,1,"delivery, pickup",104,4.5
FALSE,TRUE,1,delivery,78,4
FALSE,TRUE,2,"pickup, delivery",137,4
FALSE,TRUE,2,nan,80,5
FALSE,TRUE,2,"delivery, pickup",504,4
FALSE,TRUE,nan,"delivery, pickup",31,4.5
FALSE,TRUE,2,"delivery, pickup",88,3
FALSE,TRUE,nan,nan,13,5
FALSE,TRUE,nan,nan,22,3
FALSE,TRUE,2,nan,47,3.5
FALSE,FALSE,1,nan,57,5
FALSE,TRUE,2,nan,152,3.5
FALSE,TRUE,2,"delivery, pickup",281,4.5
FALSE,TRUE,3,delivery,516,4
FALSE,TRUE,2,delivery,250,4
FALSE,TRUE,1,nan,52,3
FALSE,TRUE,2,delivery,75,4
FALSE,TRUE,1,delivery,248,4
FALSE,TRUE,2,nan,198,4
FALSE,TRUE,nan,"delivery, pickup",38,4.5
FALSE,FALSE,2,"pickup, delivery",90,4.5
FALSE,TRUE,1,"delivery, pickup",190,4
FALSE,TRUE,1,"delivery, pickup",84,2
FALSE,TRUE,2,delivery,764,4
FALSE,TRUE,1,"delivery, pickup",112,3.5
FALSE,TRUE,2,"delivery, pickup",63,3.5
FALSE,TRUE,1,"pickup, delivery",120,4
FALSE,TRUE,2,nan,39,3.5
FALSE,FALSE,2,delivery,170,3.5
FALSE,TRUE,nan,nan,523,4.5
FALSE,TRUE,nan,nan,96,4.5
FALSE,TRUE,1,"delivery, pickup",92,4
FALSE,TRUE,nan,nan,33,4.5
FALSE,TRUE,1,delivery,34,2.5
FALSE,TRUE,nan,nan,45,4.5
TRUE,TRUE,1,delivery,53,4.5
FALSE,TRUE,1,"delivery, pickup",154,4
FALSE,TRUE,1,nan,294,5
FALSE,TRUE,1,delivery,205,3.5
FALSE,TRUE,2,"delivery, pickup",521,4
FALSE,TRUE,2,"pickup, delivery",60,3.5
FALSE,TRUE,1,"delivery, pickup",442,3.5
FALSE,TRUE,nan,nan,41,4.5
FALSE,TRUE,nan,nan,10,2
FALSE,TRUE,1,"delivery, pickup",62,3.5
FALSE,TRUE,nan,nan,14,4.5
FALSE,TRUE,1,"pickup, delivery",53,2
FALSE,TRUE,nan,"delivery, pickup",26,2
FALSE,TRUE,nan,nan,16,4.5
FALSE,TRUE,nan,nan,34,3.5
FALSE,TRUE,2,nan,37,4.5
FALSE,TRUE,2,"pickup, delivery",157,3.5
FALSE,TRUE,2,delivery,163,4.5
FALSE,TRUE,2,"delivery, pickup",209,3.5
TRUE,TRUE,2,delivery,287,3.5
FALSE,TRUE,2,"delivery, pickup",174,3.5
FALSE,TRUE,4,"delivery, pickup",143,3.5
FALSE,TRUE,2,nan,179,3
TRUE,TRUE,2,"delivery, pickup",234,3
FALSE,TRUE,nan,nan,68,3
FALSE,TRUE,1,delivery,48,1.5
FALSE,TRUE,2,delivery,589,3
FALSE,FALSE,1,delivery,24,4
FALSE,TRUE,2,"delivery, pickup",987,3.5
FALSE,TRUE,nan,nan,11,3.5
FALSE,FALSE,nan,"delivery, pickup",6,2.5
FALSE,TRUE,1,"delivery, pickup",64,4
FALSE,FALSE,nan,nan,12,3
FALSE,TRUE,2,"delivery, pickup",46,4
FALSE,TRUE,1,nan,123,4
FALSE,TRUE,1,delivery,82,3
TRUE,TRUE,nan,delivery,13,4.5
FALSE,TRUE,nan,nan,37,4.5
FALSE,TRUE,2,nan,54,4
TRUE,TRUE,3,delivery,121,3
FALSE,TRUE,1,nan,71,3.5
FALSE,FALSE,1,"delivery, pickup",38,4
FALSE,TRUE,nan,nan,11,4
FALSE,TRUE,nan,nan,21,3.5
FALSE,TRUE,nan,nan,38,4.5
FALSE,TRUE,2,"pickup, delivery",3019,3.5
FALSE,TRUE,3,"restaurant_reservation, delivery",808,4.5
FALSE,TRUE,2,pickup,251,3
FALSE,TRUE,2,nan,76,2.5
FALSE,TRUE,nan,delivery,41,3.5
FALSE,TRUE,2,"delivery, pickup",244,3
FALSE,TRUE,2,nan,209,4.5
FALSE,TRUE,2,nan,6,4
FALSE,TRUE,2,delivery,29,3
FALSE,TRUE,nan,nan,34,3.5
FALSE,TRUE,1,delivery,62,3
FALSE,TRUE,2,nan,258,3
FALSE,TRUE,2,"delivery, pickup",351,4
FALSE,TRUE,2,nan,61,5
FALSE,TRUE,nan,"delivery, pickup",43,5
FALSE,TRUE,nan,nan,27,3
FALSE,TRUE,nan,"delivery, pickup",69,4
FALSE,TRUE,2,nan,49,4.5
FALSE,TRUE,2,delivery,147,3
FALSE,TRUE,1,"delivery, pickup",119,4.5
TRUE,TRUE,1,delivery,69,4.5
FALSE,TRUE,1,delivery,79,4.5
FALSE,TRUE,2,"delivery, pickup",71,3.5
FALSE,TRUE,3,delivery,502,4
FALSE,TRUE,2,"delivery, pickup",478,3.5
FALSE,TRUE,nan,"delivery, pickup",67,4
FALSE,TRUE,2,"delivery, pickup",119,4.5
FALSE,TRUE,2,nan,98,3.5
FALSE,TRUE,2,delivery,182,4.5
FALSE,TRUE,nan,nan,19,4
FALSE,FALSE,1,delivery,256,4
FALSE,TRUE,1,delivery,164,4.5
TRUE,TRUE,1,delivery,106,3.5
FALSE,TRUE,2,"pickup, delivery",45,3.5
FALSE,TRUE,nan,nan,46,4.5
FALSE,TRUE,2,"delivery, pickup",697,4
FALSE,FALSE,nan,delivery,24,4
FALSE,TRUE,2,nan,48,4.5
TRUE,TRUE,nan,"pickup, delivery",57,4.5
FALSE,TRUE,nan,nan,80,2
FALSE,TRUE,nan,nan,9,4.5
FALSE,TRUE,2,nan,138,4.5
FALSE,FALSE,2,"pickup, delivery",107,3
FALSE,TRUE,2,delivery,62,3.5
FALSE,TRUE,2,"pickup, delivery",192,4
FALSE,TRUE,nan,nan,36,3.5
FALSE,TRUE,2,"pickup, delivery",427,4.5
TRUE,TRUE,2,nan,149,4.5
TRUE,TRUE,2,nan,161,3
FALSE,TRUE,1,"pickup, delivery",63,4
FALSE,TRUE,nan,"delivery, pickup",21,4
FALSE,TRUE,nan,nan,17,4.5
FALSE,TRUE,1,"delivery, pickup",165,2.5
FALSE,TRUE,nan,"delivery, pickup",39,4
FALSE,TRUE,1,"pickup, delivery",80,4.5
FALSE,TRUE,nan,nan,57,5
FALSE,TRUE,2,delivery,331,4.5
FALSE,TRUE,2,"pickup, delivery",550,3
FALSE,TRUE,2,"delivery, pickup",284,2.5
FALSE,TRUE,nan,nan,21,4.5
FALSE,TRUE,2,"delivery, pickup",97,4
FALSE,TRUE,2,delivery,159,4
FALSE,FALSE,1,nan,142,3
FALSE,TRUE,nan,nan,14,3.5
FALSE,TRUE,2,"restaurant_reservation, delivery, pickup",342,3.5
FALSE,FALSE,nan,nan,30,4.5
FALSE,TRUE,2,delivery,126,4.5
FALSE,TRUE,2,nan,192,4.5
FALSE,TRUE,1,"delivery, pickup",154,4.5
FALSE,TRUE,2,nan,49,3
FALSE,TRUE,2,"delivery, pickup",265,4.5
FALSE,TRUE,1,nan,29,4.5
TRUE,TRUE,2,delivery,109,3
FALSE,TRUE,3,nan,217,3
FALSE,TRUE,nan,nan,219,2
FALSE,TRUE,2,"pickup, delivery",103,3.5
FALSE,TRUE,2,"delivery, pickup",175,3.5
FALSE,TRUE,1,"delivery, pickup",94,2.5
FALSE,TRUE,1,"delivery, pickup",48,4.5
FALSE,TRUE,2,nan,57,4.5
FALSE,TRUE,1,delivery,370,4
FALSE,FALSE,2,delivery,175,4.5
FALSE,TRUE,2,"pickup, delivery",124,4
FALSE,TRUE,2,nan,61,4
FALSE,FALSE,2,"pickup, delivery",63,3
FALSE,TRUE,1,"delivery, pickup",235,4
FALSE,FALSE,nan,delivery,39,4
TRUE,TRUE,2,"delivery, pickup",127,3.5
FALSE,TRUE,2,delivery,574,4
FALSE,TRUE,3,nan,293,4.5
TRUE,TRUE,nan,delivery,52,4.5
FALSE,TRUE,2,nan,146,4
FALSE,FALSE,nan,nan,42,1.5
FALSE,TRUE,nan,nan,155,1.5
FALSE,TRUE,nan,nan,71,5
FALSE,TRUE,nan,nan,61,4
FALSE,TRUE,nan,nan,58,2
FALSE,TRUE,1,"delivery, pickup",65,4
FALSE,TRUE,3,nan,93,4
FALSE,TRUE,2,"delivery, pickup",819,4
FALSE,TRUE,1,delivery,20,2
FALSE,TRUE,nan,"pickup, delivery",40,5
FALSE,TRUE,1,"pickup, delivery",89,2.5
FALSE,TRUE,nan,nan,34,5
FALSE,TRUE,1,"pickup, delivery",39,2.5
FALSE,TRUE,1,delivery,33,4.5
FALSE,TRUE,1,"delivery, pickup",59,3
FALSE,TRUE,2,"delivery, pickup",369,4.5
TRUE,TRUE,1,delivery,1129,3.5
FALSE,TRUE,2,"delivery, pickup",100,3
FALSE,TRUE,2,nan,31,4
FALSE,TRUE,nan,nan,43,3.5
FALSE,TRUE,2,delivery,81,3.5
TRUE,TRUE,2,nan,100,4.5
FALSE,TRUE,2,"pickup, delivery",127,3.5
FALSE,TRUE,2,delivery,310,4
TRUE,TRUE,nan,delivery,28,4.5
FALSE,TRUE,nan,delivery,26,4.5
FALSE,TRUE,2,delivery,257,3
TRUE,TRUE,2,nan,60,4.5
FALSE,TRUE,1,"pickup, delivery",422,3.5
FALSE,TRUE,2,delivery,413,4
FALSE,TRUE,2,nan,37,5
FALSE,TRUE,nan,"pickup, delivery",28,3.5
FALSE,TRUE,2,delivery,68,5
FALSE,TRUE,1,"delivery, pickup",223,4.5
FALSE,TRUE,nan,nan,65,4.5
FALSE,TRUE,2,"pickup, delivery",159,2.5
FALSE,TRUE,2,"delivery, pickup",223,4
FALSE,FALSE,1,delivery,191,4
FALSE,TRUE,2,nan,41,5
FALSE,TRUE,nan,nan,45,4.5
FALSE,FALSE,nan,nan,140,4.5
FALSE,TRUE,2,delivery,520,5
FALSE,TRUE,nan,nan,106,2
FALSE,TRUE,2,nan,56,5
FALSE,TRUE,nan,nan,19,4.5
FALSE,TRUE,3,delivery,583,3.5
FALSE,TRUE,1,delivery,112,4
FALSE,TRUE,2,"pickup, delivery",125,3.5
TRUE,TRUE,nan,nan,80,3
FALSE,TRUE,nan,nan,25,5
FALSE,TRUE,1,"pickup, delivery",193,4
FALSE,TRUE,3,nan,56,4
FALSE,TRUE,2,delivery,400,3.5
FALSE,TRUE,1,nan,71,4.5
FALSE,TRUE,2,delivery,74,4.5
FALSE,TRUE,nan,nan,85,3.5
FALSE,TRUE,2,"delivery, pickup",91,3
FALSE,TRUE,nan,nan,139,3
FALSE,FALSE,2,delivery,103,3
FALSE,TRUE,2,"pickup, restaurant_reservation, delivery",58,4
FALSE,TRUE,2,nan,38,5
FALSE,TRUE,2,"pickup, delivery",63,3.5
FALSE,TRUE,1,delivery,60,4
FALSE,TRUE,3,nan,411,3.5
FALSE,TRUE,1,delivery,163,3.5
FALSE,TRUE,nan,"delivery, pickup",53,4
FALSE,TRUE,2,nan,46,4
FALSE,TRUE,3,delivery,700,4
FALSE,TRUE,nan,nan,63,5
FALSE,TRUE,2,nan,162,4
FALSE,TRUE,nan,nan,115,5
FALSE,FALSE,nan,nan,140,4.5
FALSE,TRUE,1,"delivery, pickup",81,3
FALSE,TRUE,2,nan,35,4
FALSE,TRUE,2,nan,620,4
FALSE,TRUE,2,nan,43,3.5
FALSE,TRUE,2,nan,217,4.5
TRUE,TRUE,nan,"pickup, delivery",34,5
FALSE,TRUE,nan,nan,32,3
FALSE,TRUE,2,nan,51,3
TRUE,TRUE,nan,nan,40,2.5
TRUE,TRUE,nan,"pickup, delivery",21,3.5
FALSE,TRUE,2,nan,23,4.5
FALSE,TRUE,3,nan,243,3.5
FALSE,TRUE,2,"delivery, pickup",345,4
FALSE,TRUE,nan,nan,90,4
FALSE,TRUE,2,nan,182,3
FALSE,TRUE,2,"delivery, pickup",908,3.5
FALSE,TRUE,2,nan,136,4
FALSE,TRUE,2,nan,243,3.5
FALSE,TRUE,1,pickup,119,3.5
FALSE,TRUE,1,nan,25,4.5
FALSE,TRUE,2,delivery,30,5
FALSE,TRUE,2,"delivery, pickup",82,2.5
FALSE,TRUE,2,"delivery, pickup",227,4.5
FALSE,TRUE,2,"delivery, pickup",152,4.5
FALSE,TRUE,nan,nan,72,4.5
FALSE,TRUE,2,delivery,399,4
FALSE,FALSE,nan,nan,57,3
FALSE,TRUE,nan,nan,11,4.5
FALSE,TRUE,3,nan,291,4.5
FALSE,TRUE,2,"pickup, delivery",332,4.5
FALSE,FALSE,nan,nan,86,4.5
FALSE,FALSE,nan,nan,19,4
FALSE,TRUE,3,nan,146,4.5
FALSE,TRUE,2,delivery,485,4
FALSE,TRUE,2,delivery,239,4
FALSE,TRUE,2,"pickup, delivery",1086,4
FALSE,TRUE,3,"pickup, delivery",146,3.5
FALSE,TRUE,2,"pickup, restaurant_reservation, delivery",236,4.5
FALSE,TRUE,1,delivery,118,4
FALSE,TRUE,1,"pickup, delivery",443,4.5
TRUE,TRUE,nan,nan,19,2.5
FALSE,TRUE,2,nan,62,4.5
FALSE,TRUE,nan,"delivery, pickup",103,3.5
FALSE,TRUE,nan,nan,23,4
FALSE,TRUE,4,"delivery, pickup",1412,4
FALSE,TRUE,nan,"delivery, pickup",150,4
FALSE,TRUE,nan,nan,199,4
TRUE,TRUE,nan,nan,40,3.5
FALSE,TRUE,1,nan,49,3
FALSE,TRUE,2,nan,99,4.5
FALSE,TRUE,2,nan,23,5
FALSE,TRUE,nan,nan,16,2.5
FALSE,TRUE,nan,nan,130,4
FALSE,TRUE,2,nan,125,3
FALSE,TRUE,nan,delivery,24,4.5
FALSE,TRUE,nan,"delivery, pickup",36,5
FALSE,TRUE,nan,nan,63,2
TRUE,TRUE,nan,"delivery, pickup",28,5
FALSE,TRUE,1,"delivery, pickup",791,3.5
FALSE,TRUE,2,delivery,217,4
FALSE,TRUE,2,nan,53,4
FALSE,TRUE,2,"pickup, delivery",1218,3.5
FALSE,TRUE,nan,"delivery, pickup",37,3
FALSE,TRUE,1,"pickup, delivery",99,2.5
FALSE,TRUE,2,"delivery, pickup",181,3.5
FALSE,TRUE,2,"pickup, delivery",409,4
FALSE,FALSE,2,delivery,83,4
TRUE,TRUE,3,nan,301,3.5
FALSE,TRUE,2,delivery,321,3
FALSE,TRUE,2,"delivery, pickup",163,4
FALSE,TRUE,2,delivery,262,3.5
FALSE,TRUE,2,nan,41,2
FALSE,TRUE,2,"pickup, delivery",186,2
FALSE,TRUE,2,"pickup, delivery",109,4
FALSE,TRUE,1,"delivery, pickup",106,4
FALSE,TRUE,2,"delivery, pickup",365,4
FALSE,TRUE,2,"delivery, pickup",239,4.5
TRUE,TRUE,2,delivery,234,3.5
FALSE,TRUE,nan,"delivery, pickup",63,4.5
FALSE,TRUE,1,"pickup, delivery",302,4.5
FALSE,TRUE,4,pickup,973,3.5
FALSE,TRUE,2,nan,68,3.5
TRUE,FALSE,2,delivery,160,4
FALSE,TRUE,1,"pickup, delivery",154,3.5
FALSE,TRUE,1,nan,45,5
FALSE,TRUE,nan,delivery,41,4.5
TRUE,TRUE,2,"delivery, pickup",180,4
FALSE,TRUE,2,"delivery, pickup",119,3
FALSE,TRUE,2,delivery,437,4
TRUE,TRUE,2,pickup,534,4
FALSE,TRUE,nan,nan,100,4
FALSE,TRUE,2,delivery,415,4
FALSE,TRUE,nan,nan,53,1.5
FALSE,TRUE,3,pickup,248,4
FALSE,TRUE,2,delivery,159,4.5
TRUE,TRUE,3,nan,114,4
FALSE,TRUE,1,nan,243,4.5
FALSE,TRUE,2,nan,51,3.5
FALSE,TRUE,1,"delivery, pickup",367,4
FALSE,TRUE,2,delivery,138,4
FALSE,TRUE,2,nan,304,4
FALSE,TRUE,2,"pickup, delivery",25,4.5
FALSE,TRUE,nan,nan,80,3.5
FALSE,TRUE,2,nan,48,4.5
FALSE,TRUE,2,nan,50,5
FALSE,TRUE,nan,"delivery, pickup",24,3.5
FALSE,TRUE,2,nan,42,4
FALSE,TRUE,2,delivery,397,3.5
FALSE,TRUE,1,"delivery, pickup",324,3.5
FALSE,TRUE,2,"delivery, pickup",286,3.5
FALSE,TRUE,nan,nan,53,4.5
FALSE,TRUE,3,nan,102,3.5
TRUE,FALSE,1,"delivery, pickup",11,4.5
FALSE,TRUE,2,delivery,43,3.5
FALSE,FALSE,1,nan,84,5
TRUE,FALSE,1,delivery,74,3
FALSE,TRUE,2,nan,58,4
TRUE,TRUE,2,"delivery, pickup",468,4
FALSE,TRUE,2,"pickup, delivery",106,3
FALSE,TRUE,nan,nan,204,3.5
TRUE,TRUE,nan,nan,38,3.5
FALSE,TRUE,2,delivery,154,4.5
FALSE,TRUE,nan,"delivery, pickup",33,4.5
FALSE,TRUE,nan,nan,32,3.5
FALSE,TRUE,2,"delivery, pickup",141,3.5
FALSE,TRUE,1,"pickup, delivery",68,3.5
FALSE,TRUE,2,"delivery, pickup",100,3
FALSE,TRUE,nan,nan,18,2.5
FALSE,TRUE,2,"pickup, delivery",57,4
FALSE,TRUE,nan,nan,68,3.5
TRUE,TRUE,2,delivery,114,2.5
FALSE,TRUE,nan,nan,45,4.5
FALSE,TRUE,nan,nan,24,5
FALSE,FALSE,nan,nan,82,5
FALSE,TRUE,2,nan,100,4
FALSE,TRUE,nan,"pickup, delivery",21,4
FALSE,TRUE,2,nan,214,4.5
FALSE,TRUE,3,nan,60,3.5
FALSE,TRUE,nan,nan,37,4.5
FALSE,FALSE,1,delivery,40,3.5
FALSE,TRUE,nan,nan,103,5
TRUE,FALSE,2,delivery,363,4
FALSE,TRUE,2,"pickup, delivery",250,3
TRUE,TRUE,nan,"delivery, pickup",31,4
FALSE,TRUE,2,nan,151,5
FALSE,TRUE,2,nan,79,4.5
FALSE,TRUE,nan,nan,61,4
FALSE,TRUE,nan,delivery,103,3.5
FALSE,TRUE,1,"delivery, pickup",254,4
FALSE,TRUE,nan,nan,29,5
FALSE,TRUE,2,"pickup, delivery",406,4
FALSE,TRUE,nan,nan,5,5
FALSE,TRUE,2,nan,98,4.5
FALSE,TRUE,2,"delivery, pickup",1056,3
FALSE,TRUE,2,"delivery, pickup",68,4.5
FALSE,TRUE,2,delivery,31,3.5
FALSE,TRUE,nan,nan,32,4.5
FALSE,TRUE,1,"delivery, pickup",196,4
FALSE,TRUE,2,nan,88,4
FALSE,TRUE,nan,"pickup, delivery",13,3
FALSE,TRUE,2,"pickup, delivery",544,3.5
FALSE,TRUE,1,delivery,91,2.5
FALSE,TRUE,2,nan,41,3
FALSE,TRUE,4,nan,820,4
FALSE,TRUE,nan,nan,34,3
TRUE,TRUE,2,nan,251,3.5
FALSE,TRUE,2,"delivery, restaurant_reservation, pickup",156,3
TRUE,TRUE,1,delivery,170,4
FALSE,TRUE,2,delivery,258,3.5
FALSE,TRUE,2,"delivery, pickup",311,3.5
FALSE,FALSE,nan,nan,126,3.5
FALSE,TRUE,nan,nan,106,2.5
FALSE,TRUE,1,"delivery, pickup",220,4
FALSE,TRUE,2,delivery,380,3.5
